tfidf,token
7.952523761578224,seeing
8.512139549513646,seeks
8.512139549513646,seeks right
7.008062152737372,seen
7.333484553172,select
8.799821621965428,selected
8.799821621965428,selection
8.288995998199436,self
8.394356513857263,selfie
7.701209333297317,sell
8.799821621965428,selling
6.037704199592941,send
8.288995998199436,send dm
8.512139549513646,send email
7.008062152737372,sending
7.095073529727002,sense
5.371225266115157,sent
7.095073529727002,sent dm
7.883530890091272,sent email
8.799821621965428,sent message
8.64567094213817,sent thanks
8.288995998199436,separate
8.799821621965428,sept
8.799821621965428,september
6.1971319365210435,seriously
8.512139549513646,serv
8.512139549513646,serve
8.394356513857263,served
3.743575816617119,service
8.512139549513646,service agent
7.818992368953701,service agents
8.288995998199436,service amp
8.799821621965428,service cancelled
7.818992368953701,service desk
8.193685818395112,service experience
8.799821621965428,service experienced
8.512139549513646,service flight
8.512139549513646,service help
8.799821621965428,service http
7.701209333297317,service line
8.799821621965428,service phone
8.799821621965428,service received
7.595848817639491,service rep
8.64567094213817,service reps
8.512139549513646,service staff
7.883530890091272,service sucks
8.512139549513646,service team
8.288995998199436,service terrible
8.799821621965428,service thank
8.799821621965428,service thanks
7.883530890091272,service today
7.095073529727002,services
8.288995998199436,serving
6.953994931467096,set
7.818992368953701,sf
5.787560046460226,sfo
8.799821621965428,sfo flight
8.193685818395112,sfo gt
7.818992368953701,shame
8.106674441405481,shameful
7.036233029704069,share
8.799821621965428,shared
8.026631733731946,sharing
7.095073529727002,shit
8.193685818395112,shitty
8.394356513857263,shocked
8.799821621965428,shocking
8.512139549513646,shoes
8.512139549513646,shopping
7.224285261207008,short
8.394356513857263,shortly
7.818992368953701,shot
8.026631733731946,shout
8.799821621965428,shoutout
7.883530890091272,showed
7.190383709531327,showing
8.394356513857263,shown
7.333484553172,shows
8.512139549513646,shut
8.106674441405481,shuttle
7.547058653470059,sick
8.512139549513646,sigh
8.288995998199436,sight
7.259376581018278,sign
8.288995998199436,signed
8.64567094213817,significant
7.818992368953701,silver
8.64567094213817,similar
7.952523761578224,simple
7.883530890091272,simply
8.394356513857263,sincerely
7.4135272608455365,single
7.547058653470059,sister
6.3149149721774265,sit
8.64567094213817,sit plane
6.102944721461342,site
8.64567094213817,site amp
8.799821621965428,site http
8.799821621965428,sites
8.799821621965428,sits
5.318581532629735,sitting
7.6471421120270415,sitting gate
6.953994931467096,sitting plane
7.952523761578224,sitting runway
7.595848817639491,sitting tarmac
6.902701637079546,situation
8.193685818395112,size
8.193685818395112,sjc
7.883530890091272,sju
8.799821621965428,ski
8.026631733731946,skies
8.799821621965428,skills
8.799821621965428,skis
8.193685818395112,sky
7.818992368953701,slc
6.83038097549992,sleep
8.394356513857263,sleep airport
7.952523761578224,sleeping
8.394356513857263,slept
7.595848817639491,slow
7.190383709531327,small
7.547058653470059,smh
8.64567094213817,smile
8.799821621965428,smiling
8.288995998199436,smooth
7.952523761578224,sna
8.193685818395112,snack
7.818992368953701,snacks
6.22213323872646,snow
8.799821621965428,snow removal
8.394356513857263,snow storm
8.394356513857263,snowing
8.799821621965428,snowy
7.224285261207008,social
7.456086875264332,social media
8.64567094213817,software
7.701209333297317,sold
7.701209333297317,solution
8.512139549513646,solve
8.799821621965428,solved
8.106674441405481,somebody
7.295744225189153,son
8.026631733731946,song
6.386888471802516,soon
7.952523761578224,sooner
5.976460574352223,sorry
7.547058653470059,sort
8.394356513857263,sorted
8.799821621965428,sos
8.193685818395112,sound
7.818992368953701,sounds
8.394356513857263,sounds like
7.500538637835167,south
6.027232899725646,southwest
2.786106465922625,southwestair
8.799821621965428,southwestair able
8.64567094213817,southwestair airline
8.799821621965428,southwestair amazing
8.64567094213817,southwestair appreciate
8.026631733731946,southwestair awesome
8.799821621965428,southwestair bag
8.799821621965428,southwestair baggage
8.512139549513646,southwestair bags
8.193685818395112,southwestair best
8.64567094213817,southwestair booked
7.595848817639491,southwestair cancelled
8.64567094213817,southwestair ceo
8.288995998199436,southwestair chance
8.193685818395112,southwestair companion
8.64567094213817,southwestair crew
8.106674441405481,southwestair customer
8.799821621965428,southwestair delayed
8.799821621965428,southwestair destinationdragons
7.547058653470059,southwestair did
8.799821621965428,southwestair disappointed
7.701209333297317,southwestair dm
7.500538637835167,southwestair does
8.288995998199436,southwestair finally
6.1971319365210435,southwestair flight
7.595848817639491,southwestair flights
8.64567094213817,southwestair flt
8.512139549513646,southwestair fly
7.7583677471372665,southwestair flying
8.193685818395112,southwestair follow
8.799821621965428,southwestair following
8.026631733731946,southwestair fortunemagazine
8.64567094213817,southwestair frustrated
8.64567094213817,southwestair gate
8.64567094213817,southwestair glad
8.288995998199436,southwestair going
8.106674441405481,southwestair good
7.295744225189153,southwestair got
7.333484553172,southwestair great
7.595848817639491,southwestair guys
8.64567094213817,southwestair having
8.512139549513646,southwestair hello
7.883530890091272,southwestair help
8.106674441405481,southwestair hey
7.6471421120270415,southwestair hi
6.679558085765336,southwestair hold
8.799821621965428,southwestair hope
8.64567094213817,southwestair hour
8.193685818395112,southwestair hours
8.193685818395112,southwestair imaginedragons
6.679558085765336,southwestair just
7.883530890091272,southwestair know
8.799821621965428,southwestair kudos
8.394356513857263,southwestair left
8.64567094213817,southwestair let
8.394356513857263,southwestair like
8.799821621965428,southwestair list
8.799821621965428,southwestair long
8.64567094213817,southwestair looks
8.64567094213817,southwestair lost
7.190383709531327,southwestair love
8.193685818395112,southwestair lovedragonss
8.64567094213817,southwestair luv
8.512139549513646,southwestair make
8.64567094213817,southwestair mins
8.799821621965428,southwestair minutes
7.500538637835167,southwestair need
8.64567094213817,southwestair new
8.799821621965428,southwestair nice
8.106674441405481,southwestair oh
8.64567094213817,southwestair ok
8.799821621965428,southwestair phone
8.64567094213817,southwestair possible
7.701209333297317,southwestair really
7.883530890091272,southwestair sent
8.64567094213817,southwestair sorry
8.512139549513646,southwestair southwest
8.106674441405481,southwestair start
8.64567094213817,southwestair stuck
7.952523761578224,southwestair sure
8.512139549513646,southwestair tell
6.401926349167057,southwestair thank
6.080721584676632,southwestair thanks
8.288995998199436,southwestair think
8.026631733731946,southwestair thx
8.394356513857263,southwestair tickets
8.799821621965428,southwestair time
8.64567094213817,southwestair travel
8.288995998199436,southwestair tried
7.818992368953701,southwestair trying
8.394356513857263,southwestair understand
8.64567094213817,southwestair update
8.64567094213817,southwestair wait
8.288995998199436,southwestair want
7.883530890091272,southwestair way
8.64567094213817,southwestair weather
8.394356513857263,southwestair wife
8.193685818395112,southwestair wifi
8.394356513857263,southwestair worst
8.799821621965428,southwestair yall
8.288995998199436,southwestair yeah
7.259376581018278,southwestair yes
8.64567094213817,southwestairlines
7.095073529727002,space
8.799821621965428,spam
8.64567094213817,spanish
8.64567094213817,spare
6.00661361252291,speak
8.106674441405481,speak agent
8.799821621965428,speak customer
7.952523761578224,speak human
7.6471421120270415,speaking
7.500538637835167,special
8.026631733731946,specific
8.026631733731946,speed
8.799821621965428,speedy
7.190383709531327,spend
8.512139549513646,spend money
7.952523761578224,spending
6.741433489483423,spent
8.799821621965428,spent extra
8.799821621965428,spent hour
8.512139549513646,spent hours
8.394356513857263,spiritairlines
8.394356513857263,split
7.125845188393756,spoke
8.394356513857263,spoken
8.394356513857263,spot
8.64567094213817,spread
8.64567094213817,spring
8.193685818395112,springs
5.812457598081953,st
7.036233029704069,st class
8.193685818395112,st flight
8.512139549513646,st louis
8.394356513857263,st time
5.360472474338896,staff
8.799821621965428,staff members
8.64567094213817,staff rude
8.026631733731946,stand
8.394356513857263,standard
6.640337372612055,standby
7.595848817639491,standing
8.799821621965428,standing line
8.394356513857263,star
8.799821621965428,star alliance
8.394356513857263,staralliance
6.209554456519601,start
8.64567094213817,start flying
7.333484553172,started
7.701209333297317,starting
8.512139549513646,starts
8.64567094213817,stat
8.026631733731946,state
8.288995998199436,stated
8.288995998199436,statement
7.952523761578224,states
5.882050889881148,status
8.026631733731946,status flight
7.952523761578224,status match
6.448446364801949,stay
8.64567094213817,stay hold
8.799821621965428,staying
8.799821621965428,steamboat
8.64567094213817,stellar
8.026631733731946,step
8.288995998199436,steps
7.818992368953701,stewardess
8.193685818395112,stick
8.512139549513646,stinks
7.883530890091272,stl
8.64567094213817,stole
8.512139549513646,stolen
8.64567094213817,stood
6.048286308923478,stop
7.883530890091272,stopped
7.065220566577321,storm
7.4135272608455365,story
7.7583677471372665,straight
8.512139549513646,strand
6.1372337949399745,stranded
7.500538637835167,street
8.288995998199436,street waterbury
8.288995998199436,stress
8.394356513857263,stressful
8.64567094213817,stroller
8.799821621965428,strong
5.444086614380029,stuck
8.799821621965428,stuck airport
7.883530890091272,stuck plane
8.026631733731946,stuck tarmac
8.394356513857263,student
7.372705266325282,stuff
8.394356513857263,stupid
8.799821621965428,style
8.64567094213817,submit
7.259376581018278,submitted
8.512139549513646,success
6.720380080285591,suck
8.799821621965428,sucked
6.548529823358932,sucks
8.193685818395112,suggest
8.512139549513646,suggested
8.512139549513646,suggestion
7.818992368953701,suggestions
8.64567094213817,suicide
8.64567094213817,suicide second
8.512139549513646,suit
7.595848817639491,suitcase
7.952523761578224,summer
7.952523761578224,sun
6.784918601423162,sunday
8.799821621965428,sunday flight
8.193685818395112,sunny
6.878009024489175,super
8.64567094213817,super helpful
8.799821621965428,superior
6.878009024489175,supervisor
6.878009024489175,support
7.7583677471372665,suppose
6.091771420863217,supposed
8.64567094213817,supposed depart
8.799821621965428,supposed fly
8.193685818395112,supposed leave
5.409797540901397,sure
8.288995998199436,sure did
8.799821621965428,sure happened
8.64567094213817,sure hope
8.394356513857263,surgery
7.952523761578224,surprise
7.883530890091272,surprised
8.64567094213817,survey
7.456086875264332,svc
6.720380080285591,sw
6.640337372612055,swa
7.7583677471372665,sweet
6.980663178549258,switch
8.394356513857263,switch flight
7.595848817639491,switched
8.288995998199436,switching
8.64567094213817,sxm
8.799821621965428,sympathy
7.7583677471372665,systems
7.595848817639491,ta
8.799821621965428,table
8.512139549513646,tablet
7.4135272608455365,tag
8.799821621965428,tail
6.784918601423162,taken
8.193685818395112,taken care
7.372705266325282,takeoff
7.095073529727002,takes
6.22213323872646,taking
8.394356513857263,taking care
6.091771420863217,talk
8.799821621965428,talk real
7.456086875264332,talked
7.500538637835167,talking
7.7583677471372665,tampa
6.148929834703166,tarmac
8.64567094213817,tarmac hour
8.799821621965428,tarmac mins
8.64567094213817,tarmac waiting
7.952523761578224,taxi
8.394356513857263,tea
8.512139549513646,teach
5.918752256731576,team
8.106674441405481,tech
8.394356513857263,technical
8.64567094213817,technically
8.64567094213817,teens
8.799821621965428,tel
5.649938668584178,tell
8.288995998199436,tell flight
6.514043647287763,telling
7.500538637835167,tells
8.512139549513646,term
6.497236528971381,terminal
5.966608277909211,terrible
7.547058653470059,terrible customer
8.394356513857263,terrible experience
7.701209333297317,terrible service
8.512139549513646,terribly
7.952523761578224,texas
7.595848817639491,text
8.799821621965428,texts
6.209554456519601,th
8.394356513857263,th bday
4.214854143294856,thank
8.512139549513646,thank finally
8.394356513857263,thank great
8.64567094213817,thank guys
7.818992368953701,thank help
8.799821621965428,thank just
8.394356513857263,thank quick
8.799821621965428,thank reply
8.512139549513646,thank responding
8.512139549513646,thank response
8.799821621965428,thank thank
8.64567094213817,thankful
8.64567094213817,thankfully
3.61616716373753,thanks
8.64567094213817,thanks aa
8.799821621965428,thanks awesome
8.394356513857263,thanks cancelled
8.799821621965428,thanks david
8.394356513857263,thanks did
8.64567094213817,thanks follow
8.799821621965428,thanks gate
7.818992368953701,thanks getting
8.394356513857263,thanks good
7.818992368953701,thanks great
7.952523761578224,thanks guys
8.64567094213817,thanks having
7.190383709531327,thanks help
8.799821621965428,thanks helping
8.799821621965428,thanks hope
8.799821621965428,thanks http
8.288995998199436,thanks info
8.106674441405481,thanks just
8.799821621965428,thanks letting
8.512139549513646,thanks lot
7.372705266325282,thanks making
8.288995998199436,thanks quick
7.595848817639491,thanks reply
8.799821621965428,thanks responding
7.7583677471372665,thanks response
8.512139549513646,thanks ruining
8.512139549513646,thanks sharing
8.193685818395112,thanks taking
8.394356513857263,thanks united
8.512139549513646,thanks update
7.883530890091272,thankyou
8.106674441405481,thats
8.799821621965428,theres
6.328901214152166,thing
6.464446706148391,things
5.541725083943945,think
7.883530890091272,thinking
8.799821621965428,thinks
7.952523761578224,thnx
7.547058653470059,tho
6.699760793082856,thought
8.193685818395112,thoughts
8.799821621965428,thousands
8.394356513857263,throwing
7.883530890091272,thursday
5.937620741035959,thx
5.086249555261119,ticket
8.512139549513646,ticket agent
8.64567094213817,ticket booked
8.193685818395112,ticket counter
8.512139549513646,ticket flight
8.799821621965428,ticket help
8.799821621965428,ticket number
8.799821621965428,ticket online
8.799821621965428,ticket price
8.106674441405481,ticketed
5.739550827273865,tickets
8.799821621965428,tickets destinationdragons
8.512139549513646,tickets imaginedragons
8.512139549513646,tickets vegas
8.64567094213817,tight
7.952523761578224,til
7.6471421120270415,till
3.9675158633935887,time
8.026631733731946,time amp
8.512139549513646,time cancelled
8.394356513857263,time does
7.456086875264332,time flight
7.6471421120270415,time fly
7.7583677471372665,time flying
8.64567094213817,time got
8.512139549513646,time help
8.512139549513646,time http
8.288995998199436,time just
8.799821621965428,time minutes
8.799821621965428,time phone
8.512139549513646,time plane
8.799821621965428,time speak
8.512139549513646,time thanks
8.64567094213817,time time
8.799821621965428,time try
8.799821621965428,time united
8.799821621965428,time waiting
8.799821621965428,timed
8.106674441405481,timely
5.449917534690822,times
8.64567094213817,times amp
8.64567094213817,times today
8.799821621965428,times year
8.64567094213817,tiny
8.64567094213817,tire
7.4135272608455365,tired
7.125845188393756,tix
8.512139549513646,tkt
7.500538637835167,tmrw
4.553710171271344,today
8.394356513857263,today cancelled
7.6471421120270415,today flight
8.64567094213817,today help
8.799821621965428,today hold
8.512139549513646,today http
8.512139549513646,today thanks
8.394356513857263,toddler
8.799821621965428,toilet
5.01185126520726,told
8.288995998199436,told flight
8.64567094213817,told min
4.867995989241102,tomorrow
7.595848817639491,tomorrow cancelled
8.64567094213817,tomorrow flight
6.980663178549258,tomorrow morning
8.799821621965428,tomorrow thanks
8.394356513857263,ton
8.799821621965428,tone
5.5101767262090195,tonight
6.080721584676632,took
8.193685818395112,took care
7.456086875264332,total
8.799821621965428,total bs
8.799821621965428,total hours
7.157593886708336,totally
7.595848817639491,touch
8.799821621965428,touchdown
7.818992368953701,tough
7.952523761578224,tpa
8.026631733731946,track
7.6471421120270415,tracking
7.7583677471372665,traffic
7.500538637835167,train
8.799821621965428,trained
7.701209333297317,training
8.64567094213817,transaction
7.500538637835167,transfer
8.026631733731946,transferred
8.799821621965428,transport
8.394356513857263,transportation
8.64567094213817,trapped
5.123520950058351,travel
7.883530890091272,travel advisory
8.64567094213817,travel agent
8.799821621965428,travel bank
8.106674441405481,travel experience
8.64567094213817,travel plans
8.799821621965428,travel time
8.106674441405481,traveled
7.4135272608455365,traveler
7.500538637835167,travelers
6.464446706148391,traveling
8.64567094213817,travelling
8.106674441405481,travels
8.799821621965428,tray
6.953994931467096,treat
7.818992368953701,treat customers
7.157593886708336,treated
8.512139549513646,treating
7.7583677471372665,treatment
5.621767791617482,tried
8.64567094213817,tried book
8.193685818395112,tried calling
8.799821621965428,tried check
8.799821621965428,tried times
8.64567094213817,triflight
5.258862297928113,trip
8.799821621965428,trip cancelled
8.799821621965428,trip tickets
7.595848817639491,trips
7.295744225189153,trouble
8.64567094213817,troubles
8.288995998199436,truck
7.125845188393756,true
7.701209333297317,trueblue
7.7583677471372665,truly
7.595848817639491,trust
8.799821621965428,truth
6.091771420863217,try
8.512139549513646,try late
4.756770354130877,trying
8.64567094213817,trying add
7.157593886708336,trying book
8.64567094213817,trying cancelled
7.500538637835167,trying change
7.701209333297317,trying check
8.288995998199436,trying figure
8.799821621965428,trying flight
8.512139549513646,trying fly
8.026631733731946,trying home
7.7583677471372665,trying make
8.026631733731946,trying reach
8.106674441405481,trying rebook
8.799821621965428,trying reschedule
8.64567094213817,trying speak
6.807391457275221,tsa
7.818992368953701,tsa pre
8.64567094213817,tsa precheck
8.394356513857263,tues
6.953994931467096,tuesday
8.512139549513646,turbulence
7.547058653470059,turn
7.595848817639491,turned
8.512139549513646,turning
8.193685818395112,turns
6.741433489483423,tv
6.2477756693397986,tweet
8.512139549513646,tweeted
7.547058653470059,tweeting
7.701209333297317,tweets
6.372073386017376,twice
6.184861843929229,twitter
8.193685818395112,tx
7.883530890091272,ty
7.7583677471372665,type
8.64567094213817,typical
5.268571112055074,ua
8.799821621965428,ua cancelled
8.512139549513646,ua delayed
8.799821621965428,ua den
8.288995998199436,ua flight
8.799821621965428,ua ord
8.026631733731946,ual
7.6471421120270415,ugh
8.64567094213817,uh
7.6471421120270415,uk
8.799821621965428,umm
7.095073529727002,unable
6.091771420863217,unacceptable
8.026631733731946,unavailable
7.547058653470059,unbelievable
8.193685818395112,uncomfortable
8.799821621965428,understaffed
8.512139549513646,understaffing
5.996461241058892,understand
8.64567094213817,understand flight
8.193685818395112,understand weather
8.512139549513646,understandable
8.64567094213817,understanding
8.106674441405481,understood
8.799821621965428,unexpected
8.64567094213817,unfortunate
7.095073529727002,unfortunately
8.512139549513646,unfriendly
8.193685818395112,unfriendlyskies
7.456086875264332,unhappy
7.4135272608455365,unhelpful
2.3272177614618146,united
8.288995998199436,united able
8.394356513857263,united agent
8.799821621965428,united air
7.883530890091272,united airline
7.036233029704069,united airlines
8.512139549513646,united airport
8.799821621965428,united americanair
8.799821621965428,united amp
8.799821621965428,united annricord
8.799821621965428,united app
8.193685818395112,united appreciate
8.64567094213817,united awesome
7.883530890091272,united bag
8.512139549513646,united baggage
8.64567094213817,united bags
8.512139549513646,united believe
8.799821621965428,united best
8.64567094213817,united better
8.64567094213817,united big
8.288995998199436,united boarding
7.6471421120270415,united booked
8.799821621965428,united calling
7.259376581018278,united cancelled
8.394356513857263,united chance
8.512139549513646,united change
8.394356513857263,united check
8.512139549513646,united checked
7.952523761578224,united club
8.64567094213817,united come
8.799821621965428,united contact
8.799821621965428,united cool
8.288995998199436,united course
8.799821621965428,united currently
7.372705266325282,united customer
8.512139549513646,united day
8.64567094213817,united days
8.799821621965428,united delay
7.547058653470059,united delayed
8.799821621965428,united denied
8.512139549513646,united denver
6.640337372612055,united did
8.512139549513646,united direct
8.288995998199436,united disappointed
7.547058653470059,united dm
7.095073529727002,united does
8.799821621965428,united doing
8.799821621965428,united email
8.799821621965428,united ewr
8.394356513857263,united finally
5.671600165365358,united flight
7.818992368953701,united flights
8.193685818395112,united flt
8.288995998199436,united fly
7.818992368953701,united flying
8.106674441405481,united follow
8.64567094213817,united free
8.799821621965428,united friend
8.799821621965428,united frustrated
8.64567094213817,united funny
7.701209333297317,united gate
8.799821621965428,united getting
8.799821621965428,united gg
8.799821621965428,united given
8.799821621965428,united gj
8.799821621965428,united glad
7.883530890091272,united going
7.500538637835167,united good
7.547058653470059,united got
7.595848817639491,united great
8.799821621965428,united guess
7.547058653470059,united guys
8.64567094213817,united hello
7.456086875264332,united help
8.288995998199436,united hey
7.333484553172,united hi
8.288995998199436,united hold
8.288995998199436,united hope
8.799821621965428,united hoping
8.799821621965428,united horrible
7.701209333297317,united hour
8.106674441405481,united hours
8.64567094213817,united hrs
8.799821621965428,united instead
8.799821621965428,united international
6.23487226450389,united just
7.547058653470059,united know
8.193685818395112,united late
8.288995998199436,united left
8.193685818395112,united let
7.6471421120270415,united like
8.64567094213817,united line
8.799821621965428,united link
8.512139549513646,united long
8.512139549513646,united look
8.64567094213817,united looking
7.818992368953701,united lost
8.288995998199436,united love
8.288995998199436,united make
8.512139549513646,united maybe
8.799821621965428,united mean
8.64567094213817,united min
8.799821621965428,united minutes
8.106674441405481,united missed
8.512139549513646,united missing
8.64567094213817,united nd
6.902701637079546,united need
8.64567094213817,united new
8.394356513857263,united nice
7.883530890091272,united nope
8.512139549513646,united oh
7.883530890091272,united ok
8.394356513857263,united okay
8.799821621965428,united ord
8.512139549513646,united pay
8.106674441405481,united people
8.193685818395112,united phone
7.952523761578224,united plane
8.512139549513646,united pls
8.799821621965428,united point
8.64567094213817,united poor
8.512139549513646,united problem
8.799821621965428,united question
8.64567094213817,united read
7.224285261207008,united really
7.883530890091272,united rebooked
8.193685818395112,united received
8.512139549513646,united refund
8.64567094213817,united right
8.64567094213817,united said
8.193685818395112,united send
7.547058653470059,united sent
8.288995998199436,united seriously
8.106674441405481,united service
8.512139549513646,united sfo
7.818992368953701,united sitting
8.512139549513646,united sorry
8.799821621965428,united staff
8.64567094213817,united staralliance
8.799821621965428,united start
8.799821621965428,united stop
8.799821621965428,united stranded
8.193685818395112,united stuck
8.799821621965428,united suck
7.500538637835167,united sure
7.818992368953701,united tell
8.288995998199436,united terrible
6.1372337949399745,united thank
5.671600165365358,united thanks
7.701209333297317,united think
8.64567094213817,united thnx
8.64567094213817,united thx
8.394356513857263,united ticket
7.456086875264332,united time
8.106674441405481,united told
8.64567094213817,united took
8.799821621965428,united traveling
7.701209333297317,united tried
7.4135272608455365,united trying
6.853911472910114,united ua
8.106674441405481,united understand
8.799821621965428,united unfortunately
7.952523761578224,united united
8.394356513857263,united unitedairlines
8.799821621965428,united wait
7.500538637835167,united waiting
8.193685818395112,united want
8.106674441405481,united way
8.394356513857263,united website
8.799821621965428,united week
8.799821621965428,united wife
8.64567094213817,united wifi
8.799821621965428,united wo
8.799821621965428,united wonderful
7.095073529727002,united worst
6.357474586596223,united yes
6.741433489483423,unitedairlines
8.394356513857263,unitedfail
8.193685818395112,unitedsucks
8.799821621965428,unknown
8.193685818395112,unless
8.799821621965428,unlike
8.64567094213817,unnecessary
7.818992368953701,unprofessional
8.026631733731946,unreal
8.799821621965428,unreliable
8.512139549513646,unused
8.193685818395112,upcoming
5.918752256731576,update
7.883530890091272,update flight
7.372705266325282,updated
6.807391457275221,updates
8.64567094213817,updates flight
8.64567094213817,updating
6.016870112690099,upgrade
8.799821621965428,upgrade list
7.595848817639491,upgraded
7.547058653470059,upgrades
6.9280194450638355,upset
6.301121650045091,ur
8.799821621965428,ur flight
7.701209333297317,usa
6.679558085765336,usair
2.5882180325635344,usairways
8.799821621965428,usairways absolutely
8.799821621965428,usairways add
8.512139549513646,usairways airline
5.855382642798987,usairways americanair
8.64567094213817,usairways amp
8.512139549513646,usairways appreciate
8.799821621965428,usairways asked
8.288995998199436,usairways bag
8.799821621965428,usairways baggage
8.193685818395112,usairways best
8.799821621965428,usairways big
8.799821621965428,usairways book
8.512139549513646,usairways booked
8.193685818395112,usairways called
7.224285261207008,usairways cancelled
8.288995998199436,usairways change
8.394356513857263,usairways check
8.64567094213817,usairways clt
8.394356513857263,usairways contact
7.595848817639491,usairways customer
8.799821621965428,usairways day
8.799821621965428,usairways dca
7.701209333297317,usairways delayed
7.190383709531327,usairways did
8.799821621965428,usairways disappointed
8.64567094213817,usairways dm
7.6471421120270415,usairways does
8.512139549513646,usairways far
8.799821621965428,usairways feb
8.394356513857263,usairways finally
5.882050889881148,usairways flight
7.952523761578224,usairways flights
8.106674441405481,usairways flt
8.64567094213817,usairways fly
8.394356513857263,usairways flying
8.193685818395112,usairways gate
8.512139549513646,usairways glad
7.547058653470059,usairways going
7.883530890091272,usairways good
7.547058653470059,usairways got
7.883530890091272,usairways great
7.500538637835167,usairways guys
8.799821621965428,usairways happening
8.799821621965428,usairways happy
8.64567094213817,usairways hello
7.4135272608455365,usairways help
8.288995998199436,usairways hey
8.026631733731946,usairways hi
6.1372337949399745,usairways hold
8.193685818395112,usairways horrible
7.952523761578224,usairways hour
7.333484553172,usairways hours
8.106674441405481,usairways hrs
8.799821621965428,usairways http
6.640337372612055,usairways just
8.288995998199436,usairways know
8.799821621965428,usairways late
8.64567094213817,usairways left
8.64567094213817,usairways let
8.288995998199436,usairways like
8.64567094213817,usairways link
8.799821621965428,usairways long
8.64567094213817,usairways look
8.394356513857263,usairways lost
8.799821621965428,usairways love
8.288995998199436,usairways make
8.799821621965428,usairways min
8.106674441405481,usairways minutes
8.799821621965428,usairways nd
7.190383709531327,usairways need
8.394356513857263,usairways new
8.512139549513646,usairways nice
8.799821621965428,usairways nope
8.394356513857263,usairways oh
7.952523761578224,usairways ok
8.799821621965428,usairways paid
8.512139549513646,usairways people
8.512139549513646,usairways phlairport
7.818992368953701,usairways phone
8.394356513857263,usairways pilot
8.193685818395112,usairways plane
8.799821621965428,usairways point
8.799821621965428,usairways policy
8.799821621965428,usairways problem
8.64567094213817,usairways question
8.799821621965428,usairways real
7.595848817639491,usairways really
8.394356513857263,usairways rebooked
8.799821621965428,usairways ridiculous
8.799821621965428,usairways sadly
8.799821621965428,usairways says
8.106674441405481,usairways seriously
8.799821621965428,usairways service
7.6471421120270415,usairways sitting
8.512139549513646,usairways sorry
8.64567094213817,usairways spoke
8.64567094213817,usairways st
8.799821621965428,usairways stop
8.106674441405481,usairways stuck
8.64567094213817,usairways supposed
8.64567094213817,usairways sure
8.394356513857263,usairways tell
6.548529823358932,usairways thank
6.184861843929229,usairways thanks
8.512139549513646,usairways think
8.64567094213817,usairways thx
8.394356513857263,usairways time
7.818992368953701,usairways told
8.512139549513646,usairways travel
8.106674441405481,usairways tried
7.333484553172,usairways trying
8.512139549513646,usairways update
8.64567094213817,usairways ur
8.512139549513646,usairways usairways
8.799821621965428,usairways use
8.512139549513646,usairways wait
7.7583677471372665,usairways waiting
8.288995998199436,usairways want
8.288995998199436,usairways way
8.512139549513646,usairways wife
7.125845188393756,usairways worst
8.799821621965428,usairways wow
8.64567094213817,usairways yeah
7.095073529727002,usairways yes
7.295744225189153,usairwaysfail
8.512139549513646,usairwayssucks
5.594368817429367,use
8.106674441405481,use credit
8.64567094213817,use voucher
6.480707227020171,used
8.512139549513646,useful
7.4135272608455365,useless
8.799821621965428,user
6.372073386017376,using
8.026631733731946,usual
7.547058653470059,usually
8.799821621965428,utah
8.106674441405481,va
6.260847750907151,vacation
8.799821621965428,vacation time
8.394356513857263,valid
8.799821621965428,valuable
8.106674441405481,value
8.512139549513646,van
7.7583677471372665,ve
6.1372337949399745,vegas
8.512139549513646,velourlive
7.500538637835167,video
7.595848817639491,view
8.799821621965428,views
7.190383709531327,virgin
8.64567094213817,virgin america
4.343538216685053,virginamerica
8.799821621965428,virginamerica best
8.799821621965428,virginamerica come
8.799821621965428,virginamerica did
7.500538637835167,virginamerica flight
8.799821621965428,virginamerica flights
8.64567094213817,virginamerica great
8.512139549513646,virginamerica guys
8.799821621965428,virginamerica help
8.512139549513646,virginamerica hi
8.288995998199436,virginamerica just
8.193685818395112,virginamerica ladygaga
8.106674441405481,virginamerica love
8.512139549513646,virginamerica need
8.512139549513646,virginamerica really
8.288995998199436,virginamerica thank
7.595848817639491,virginamerica thanks
8.512139549513646,virginamerica trying
8.799821621965428,virginamerica website
8.394356513857263,virginatlantic
8.64567094213817,visa
7.595848817639491,visit
8.288995998199436,voice
7.372705266325282,volume
8.512139549513646,volunteer
5.918752256731576,voucher
7.224285261207008,vouchers
8.512139549513646,vs
7.952523761578224,vx
4.829529708413306,wait
8.799821621965428,wait amp
8.799821621965428,wait bags
8.799821621965428,wait gate
7.883530890091272,wait hold
8.512139549513646,wait hour
8.026631733731946,wait hours
8.799821621965428,wait hrs
8.64567094213817,wait min
7.818992368953701,wait minutes
8.64567094213817,wait phone
6.741433489483423,wait time
7.818992368953701,wait times
6.514043647287763,waited
8.106674441405481,waited hours
8.799821621965428,waited min
8.799821621965428,waited mins
4.722284178059708,waiting
8.799821621965428,waiting bag
7.7583677471372665,waiting bags
7.595848817639491,waiting flight
7.883530890091272,waiting gate
8.64567094213817,waiting hold
7.952523761578224,waiting hour
7.818992368953701,waiting hours
8.799821621965428,waiting line
8.512139549513646,waiting luggage
8.288995998199436,waiting min
8.64567094213817,waiting mins
